type,name,size,i,time,verification
sorting,quicksort,16,10,0.000009,1
sorting,quicksort,16,11,0.000009,1
sorting,quicksort,16,12,0.000009,1
sorting,quicksort,16,13,0.000008,1
sorting,quicksort,16,14,0.000009,1
sorting,quicksort,16,15,0.000008,1
sorting,quicksort,16,16,0.000009,1
sorting,quicksort,16,17,0.000008,1
sorting,quicksort,16,18,0.000009,1
sorting,quicksort,16,19,0.000009,1
sorting,quicksort,16,20,0.000009,1
sorting,quicksort,16,21,0.000008,1
sorting,quicksort,16,22,0.000009,1
sorting,quicksort,16,23,0.000008,1
sorting,quicksort,16,24,0.000009,1
sorting,quicksort,16,25,0.000009,1
sorting,quicksort,16,26,0.000009,1
sorting,quicksort,16,27,0.000009,1
sorting,quicksort,16,28,0.000008,1
sorting,quicksort,16,29,0.000009,1
sorting,quicksort,16,30,0.000008,1
sorting,quicksort,16,31,0.000009,1
sorting,quicksort,16,32,0.000009,1
sorting,quicksort,16,33,0.000009,1
sorting,quicksort,16,34,0.000009,1
sorting,quicksort,16,35,0.000009,1
sorting,quicksort,16,36,0.000009,1
sorting,quicksort,16,37,0.000008,1
sorting,quicksort,16,38,0.000009,1
sorting,quicksort,16,39,0.000009,1
sorting,quicksort,32,0,0.000046,1
sorting,quicksort,32,1,0.000048,1
sorting,quicksort,32,2,0.000042,1
sorting,quicksort,32,3,0.000050,1
sorting,quicksort,32,4,0.000053,1
sorting,quicksort,32,5,0.000044,1
sorting,quicksort,32,6,0.000043,1
sorting,quicksort,32,7,0.000049,1
sorting,quicksort,32,8,0.000045,1
sorting,quicksort,32,9,0.000040,1
sorting,quicksort,32,10,0.000014,1
sorting,quicksort,32,11,0.000014,1
sorting,quicksort,32,12,0.000014,1
sorting,quicksort,32,13,0.000014,1
sorting,quicksort,32,14,0.000015,1
sorting,quicksort,32,15,0.000015,1
sorting,quicksort,32,16,0.000015,1
sorting,quicksort,32,17,0.000014,1
sorting,quicksort,32,18,0.000014,1
sorting,quicksort,32,19,0.000015,1
sorting,quicksort,32,20,0.000014,1
sorting,quicksort,32,21,0.000015,1
sorting,quicksort,32,22,0.000014,1
sorting,quicksort,32,23,0.000015,1
sorting,quicksort,32,24,0.000014,1
sorting,quicksort,32,25,0.000015,1
sorting,quicksort,32,26,0.000015,1
sorting,quicksort,32,27,0.000014,1
sorting,quicksort,32,28,0.000015,1
sorting,quicksort,32,29,0.000014,1
sorting,quicksort,32,30,0.000014,1
sorting,quicksort,32,31,0.000015,1
sorting,quicksort,32,32,0.000014,1
sorting,quicksort,32,33,0.000014,1
sorting,quicksort,32,34,0.000015,1
sorting,quicksort,32,35,0.000015,1
sorting,quicksort,32,36,0.000014,1
sorting,quicksort,32,37,0.000015,1
sorting,quicksort,32,38,0.000015,1
sorting,quicksort,32,39,0.000014,1
sorting,quicksort,64,0,0.000104,1
sorting,quicksort,64,1,0.000103,1
sorting,quicksort,64,2,0.000103,1
sorting,quicksort,64,3,0.000117,1
sorting,quicksort,64,4,0.000111,1
sorting,quicksort,64,5,0.000107,1
sorting,quicksort,64,6,0.000107,1
sorting,quicksort,64,7,0.000130,1
sorting,quicksort,64,8,0.000100,1
sorting,quicksort,64,9,0.000100,1
sorting,quicksort,64,10,0.000045,1
sorting,quicksort,64,11,0.000041,1
sorting,quicksort,64,12,0.000043,1
sorting,quicksort,64,13,0.000044,1
sorting,quicksort,64,14,0.000040,1
sorting,quicksort,64,15,0.000039,1
sorting,quicksort,64,16,0.000044,1
sorting,quicksort,64,17,0.000039,1
sorting,quicksort,64,18,0.000039,1
sorting,quicksort,64,19,0.000041,1
sorting,quicksort,64,20,0.000027,1
sorting,quicksort,64,21,0.000027,1
sorting,quicksort,64,22,0.000026,1
sorting,quicksort,64,23,0.000027,1
sorting,quicksort,64,24,0.000027,1
sorting,quicksort,64,25,0.000027,1
sorting,quicksort,64,26,0.000027,1
sorting,quicksort,64,27,0.000026,1
sorting,quicksort,64,28,0.000027,1
sorting,quicksort,64,29,0.000027,1
sorting,quicksort,64,30,0.000027,1
sorting,quicksort,64,31,0.000026,1
sorting,quicksort,64,32,0.000026,1
sorting,quicksort,64,33,0.000027,1
sorting,quicksort,64,34,0.000027,1
sorting,quicksort,64,35,0.000027,1
sorting,quicksort,64,36,0.000026,1
sorting,quicksort,64,37,0.000027,1
sorting,quicksort,64,38,0.000027,1
sorting,quicksort,64,39,0.000027,1
sorting,quicksort,128,0,0.000226,1
sorting,quicksort,128,1,0.000269,1
sorting,quicksort,128,2,0.000238,1
sorting,quicksort,128,3,0.000215,1
sorting,quicksort,128,4,0.000385,1
sorting,quicksort,128,5,0.000238,1
sorting,quicksort,128,6,0.000247,1
sorting,quicksort,128,7,0.000203,1
sorting,quicksort,128,8,0.000222,1
sorting,quicksort,128,9,0.000222,1
sorting,quicksort,128,10,0.000090,1
sorting,quicksort,128,11,0.000091,1
sorting,quicksort,128,12,0.000104,1
sorting,quicksort,128,13,0.000092,1
sorting,quicksort,128,14,0.000097,1
sorting,quicksort,128,15,0.000092,1
sorting,quicksort,128,16,0.000117,1
sorting,quicksort,128,17,0.000116,1
sorting,quicksort,128,18,0.000097,1
sorting,quicksort,128,19,0.000105,1
sorting,quicksort,128,20,0.000052,1
sorting,quicksort,128,21,0.000051,1
sorting,quicksort,128,22,0.000051,1
sorting,quicksort,128,23,0.000051,1
sorting,quicksort,128,24,0.000051,1
sorting,quicksort,128,25,0.000051,1
sorting,quicksort,128,26,0.000051,1
sorting,quicksort,128,27,0.000050,1
sorting,quicksort,128,28,0.000051,1
sorting,quicksort,128,29,0.000051,1
sorting,quicksort,128,30,0.000051,1
sorting,quicksort,128,31,0.000051,1
sorting,quicksort,128,32,0.000055,1
sorting,quicksort,128,33,0.000051,1
sorting,quicksort,128,34,0.000051,1
sorting,quicksort,128,35,0.000051,1
sorting,quicksort,128,36,0.000051,1
sorting,quicksort,128,37,0.000051,1
sorting,quicksort,128,38,0.000051,1
sorting,quicksort,128,39,0.000051,1
sorting,quicksort,256,0,0.000514,1
sorting,quicksort,256,1,0.000526,1
sorting,quicksort,256,2,0.000492,1
sorting,quicksort,256,3,0.000576,1
sorting,quicksort,256,4,0.000560,1
sorting,quicksort,256,5,0.000555,1
sorting,quicksort,256,6,0.000480,1
sorting,quicksort,256,7,0.000561,1
sorting,quicksort,256,8,0.000529,1
sorting,quicksort,256,9,0.000475,1
sorting,quicksort,256,10,0.000238,1
sorting,quicksort,256,11,0.000278,1
sorting,quicksort,256,12,0.000326,1
sorting,quicksort,256,13,0.000313,1
sorting,quicksort,256,14,0.000226,1
sorting,quicksort,256,15,0.000246,1
sorting,quicksort,256,16,0.000247,1
sorting,quicksort,256,17,0.000262,1
sorting,quicksort,256,18,0.000247,1
sorting,quicksort,256,19,0.000290,1
sorting,quicksort,256,20,0.000096,1
sorting,quicksort,256,21,0.000096,1
sorting,quicksort,256,22,0.000096,1
sorting,quicksort,256,23,0.000096,1
sorting,quicksort,256,24,0.000096,1
sorting,quicksort,256,25,0.000096,1
sorting,quicksort,256,26,0.000095,1
sorting,quicksort,256,27,0.000099,1
sorting,quicksort,256,28,0.000096,1
sorting,quicksort,256,29,0.000098,1
sorting,quicksort,256,30,0.000098,1
sorting,quicksort,256,31,0.000099,1
sorting,quicksort,256,32,0.000098,1
sorting,quicksort,256,33,0.000098,1
sorting,quicksort,256,34,0.000103,1
sorting,quicksort,256,35,0.000106,1
sorting,quicksort,256,36,0.000098,1
sorting,quicksort,256,37,0.000098,1
sorting,quicksort,256,38,0.000098,1
sorting,quicksort,256,39,0.000098,1
sorting,quicksort,512,0,0.001321,1
sorting,quicksort,512,1,0.001588,1
sorting,quicksort,512,2,0.001382,1
sorting,quicksort,512,3,0.001125,1
sorting,quicksort,512,4,0.001221,1
sorting,quicksort,512,5,0.001121,1
sorting,quicksort,512,6,0.001120,1
sorting,quicksort,512,7,0.001073,1
sorting,quicksort,512,8,0.001115,1
sorting,quicksort,512,9,0.001162,1
sorting,quicksort,512,10,0.000598,1
sorting,quicksort,512,11,0.000588,1
sorting,quicksort,512,12,0.000580,1
sorting,quicksort,512,13,0.000654,1
sorting,quicksort,512,14,0.000546,1
sorting,quicksort,512,15,0.000572,1
sorting,quicksort,512,16,0.000641,1
sorting,quicksort,512,17,0.000615,1
sorting,quicksort,512,18,0.000563,1
sorting,quicksort,512,19,0.000692,1
sorting,quicksort,512,20,0.000241,1
sorting,quicksort,512,21,0.000256,1
sorting,quicksort,512,22,0.000258,1
sorting,quicksort,512,23,0.000283,1
sorting,quicksort,512,24,0.000240,1
sorting,quicksort,512,25,0.000239,1
sorting,quicksort,512,26,0.000238,1
sorting,quicksort,512,27,0.000253,1
sorting,quicksort,512,28,0.000254,1
sorting,quicksort,512,29,0.000237,1
sorting,quicksort,512,30,0.000202,1
sorting,quicksort,512,31,0.000206,1
sorting,quicksort,512,32,0.000196,1
sorting,quicksort,512,33,0.000201,1
sorting,quicksort,512,34,0.000201,1
sorting,quicksort,512,35,0.000200,1
sorting,quicksort,512,36,0.000200,1
sorting,quicksort,512,37,0.000200,1
sorting,quicksort,512,38,0.000200,1
sorting,quicksort,512,39,0.000200,1
sorting,quicksort,1024,0,0.003010,1
sorting,quicksort,1024,1,0.002501,1
sorting,quicksort,1024,2,0.002969,1
sorting,quicksort,1024,3,0.002525,1
sorting,quicksort,1024,4,0.002538,1
sorting,quicksort,1024,5,0.002570,1
sorting,quicksort,1024,6,0.002596,1
sorting,quicksort,1024,7,0.002776,1
sorting,quicksort,1024,8,0.002924,1
sorting,quicksort,1024,9,0.002676,1
sorting,quicksort,1024,10,0.001935,1
sorting,quicksort,1024,11,0.001414,1
sorting,quicksort,1024,12,0.001492,1
sorting,quicksort,1024,13,0.001387,1
sorting,quicksort,1024,14,0.001387,1
sorting,quicksort,1024,15,0.001579,1
sorting,quicksort,1024,16,0.001515,1
sorting,quicksort,1024,17,0.001391,1
sorting,quicksort,1024,18,0.001460,1
sorting,quicksort,1024,19,0.001445,1
sorting,quicksort,1024,20,0.000707,1
sorting,quicksort,1024,21,0.000634,1
sorting,quicksort,1024,22,0.000657,1
sorting,quicksort,1024,23,0.000828,1
sorting,quicksort,1024,24,0.000630,1
sorting,quicksort,1024,25,0.000732,1
sorting,quicksort,1024,26,0.000799,1
sorting,quicksort,1024,27,0.000634,1
sorting,quicksort,1024,28,0.000711,1
sorting,quicksort,1024,29,0.000794,1
sorting,quicksort,1024,30,0.000407,1
sorting,quicksort,1024,31,0.000396,1
sorting,quicksort,1024,32,0.000394,1
sorting,quicksort,1024,33,0.000395,1
sorting,quicksort,1024,34,0.000395,1
sorting,quicksort,1024,35,0.000396,1
sorting,quicksort,1024,36,0.000394,1
sorting,quicksort,1024,37,0.000395,1
sorting,quicksort,1024,38,0.000397,1
sorting,quicksort,1024,39,0.000395,1
sorting,quicksort,2048,0,0.006070,1
sorting,quicksort,2048,1,0.006000,1
sorting,quicksort,2048,2,0.005734,1
sorting,quicksort,2048,3,0.005732,1
sorting,quicksort,2048,4,0.005458,1
sorting,quicksort,2048,5,0.005640,1
sorting,quicksort,2048,6,0.006022,1
sorting,quicksort,2048,7,0.005727,1
sorting,quicksort,2048,8,0.006421,1
sorting,quicksort,2048,9,0.006056,1
sorting,quicksort,2048,10,0.003572,1
sorting,quicksort,2048,11,0.003254,1
sorting,quicksort,2048,12,0.003618,1
sorting,quicksort,2048,13,0.003609,1
sorting,quicksort,2048,14,0.003478,1
sorting,quicksort,2048,15,0.003496,1
sorting,quicksort,2048,16,0.003165,1
sorting,quicksort,2048,17,0.003639,1
sorting,quicksort,2048,18,0.003384,1
sorting,quicksort,2048,19,0.003718,1
sorting,quicksort,2048,20,0.001728,1
sorting,quicksort,2048,21,0.001692,1
sorting,quicksort,2048,22,0.001602,1
sorting,quicksort,2048,23,0.001912,1
sorting,quicksort,2048,24,0.001922,1
sorting,quicksort,2048,25,0.001817,1
sorting,quicksort,2048,26,0.001679,1
sorting,quicksort,2048,27,0.001632,1
sorting,quicksort,2048,28,0.001573,1
sorting,quicksort,2048,29,0.001687,1
sorting,quicksort,2048,30,0.000813,1
sorting,quicksort,2048,31,0.000796,1
sorting,quicksort,2048,32,0.000822,1
sorting,quicksort,2048,33,0.000803,1
sorting,quicksort,2048,34,0.000794,1
sorting,quicksort,2048,35,0.000798,1
sorting,quicksort,2048,36,0.000795,1
sorting,quicksort,2048,37,0.000802,1
sorting,quicksort,2048,38,0.000800,1
sorting,quicksort,2048,39,0.000790,1
sorting,quicksort,4096,0,0.012257,1
sorting,quicksort,4096,1,0.013214,1
sorting,quicksort,4096,2,0.011996,1
sorting,quicksort,4096,3,0.011980,1
sorting,quicksort,4096,4,0.012560,1
sorting,quicksort,4096,5,0.012798,1
sorting,quicksort,4096,6,0.013412,1
sorting,quicksort,4096,7,0.012532,1
sorting,quicksort,4096,8,0.013291,1
sorting,quicksort,4096,9,0.012198,1
sorting,quicksort,4096,10,0.008846,1
sorting,quicksort,4096,11,0.008763,1
sorting,quicksort,4096,12,0.007961,1
sorting,quicksort,4096,13,0.007268,1
sorting,quicksort,4096,14,0.008359,1
sorting,quicksort,4096,15,0.007852,1
sorting,quicksort,4096,16,0.008087,1
sorting,quicksort,4096,17,0.007947,1
sorting,quicksort,4096,18,0.008057,1
sorting,quicksort,4096,19,0.007698,1
sorting,quicksort,4096,20,0.004199,1
sorting,quicksort,4096,21,0.003922,1
sorting,quicksort,4096,22,0.005238,1
sorting,quicksort,4096,23,0.004088,1
sorting,quicksort,4096,24,0.004015,1
sorting,quicksort,4096,25,0.003939,1
sorting,quicksort,4096,26,0.004517,1
sorting,quicksort,4096,27,0.003977,1
sorting,quicksort,4096,28,0.004556,1
sorting,quicksort,4096,29,0.004240,1
sorting,quicksort,4096,30,0.001949,1
sorting,quicksort,4096,31,0.002142,1
sorting,quicksort,4096,32,0.002150,1
sorting,quicksort,4096,33,0.001914,1
sorting,quicksort,4096,34,0.002033,1
sorting,quicksort,4096,35,0.002039,1
sorting,quicksort,4096,36,0.002043,1
sorting,quicksort,4096,37,0.002053,1
sorting,quicksort,4096,38,0.001942,1
sorting,quicksort,4096,39,0.001976,1
sorting,quicksort,8192,0,0.027090,1
sorting,quicksort,8192,1,0.027230,1
sorting,quicksort,8192,2,0.029898,1
sorting,quicksort,8192,3,0.028305,1
sorting,quicksort,8192,4,0.027582,1
sorting,quicksort,8192,5,0.026875,1
sorting,quicksort,8192,6,0.028006,1
sorting,quicksort,8192,7,0.027494,1
sorting,quicksort,8192,8,0.028030,1
sorting,quicksort,8192,9,0.027768,1
sorting,quicksort,8192,10,0.017091,1
sorting,quicksort,8192,11,0.018712,1
sorting,quicksort,8192,12,0.019373,1
sorting,quicksort,8192,13,0.017242,1
sorting,quicksort,8192,14,0.018909,1
sorting,quicksort,8192,15,0.017604,1
sorting,quicksort,8192,16,0.019389,1
sorting,quicksort,8192,17,0.020234,1
sorting,quicksort,8192,18,0.018952,1
sorting,quicksort,8192,19,0.018599,1
sorting,quicksort,8192,20,0.011276,1
sorting,quicksort,8192,21,0.011101,1
sorting,quicksort,8192,22,0.011458,1
sorting,quicksort,8192,23,0.010240,1
sorting,quicksort,8192,24,0.009958,1
sorting,quicksort,8192,25,0.009957,1
sorting,quicksort,8192,26,0.009476,1
sorting,quicksort,8192,27,0.009915,1
sorting,quicksort,8192,28,0.009760,1
sorting,quicksort,8192,29,0.009989,1
sorting,quicksort,8192,30,0.004933,1
sorting,quicksort,8192,31,0.005527,1
sorting,quicksort,8192,32,0.005322,1
sorting,quicksort,8192,33,0.005822,1
sorting,quicksort,8192,34,0.004937,1
sorting,quicksort,8192,35,0.005818,1
sorting,quicksort,8192,36,0.004935,1
sorting,quicksort,8192,37,0.005976,1
sorting,quicksort,8192,38,0.005017,1
sorting,quicksort,8192,39,0.004914,1
sorting,quicksort,16384,0,0.059564,1
sorting,quicksort,16384,1,0.056949,1
sorting,quicksort,16384,2,0.058753,1
sorting,quicksort,16384,3,0.062486,1
sorting,quicksort,16384,4,0.058609,1
sorting,quicksort,16384,5,0.059513,1
sorting,quicksort,16384,6,0.059800,1
sorting,quicksort,16384,7,0.058713,1
sorting,quicksort,16384,8,0.058048,1
sorting,quicksort,16384,9,0.058881,1
sorting,quicksort,16384,10,0.037314,1
sorting,quicksort,16384,11,0.038733,1
sorting,quicksort,16384,12,0.041729,1
sorting,quicksort,16384,13,0.040172,1
sorting,quicksort,16384,14,0.039562,1
sorting,quicksort,16384,15,0.041252,1
sorting,quicksort,16384,16,0.040321,1
sorting,quicksort,16384,17,0.037366,1
sorting,quicksort,16384,18,0.040407,1
sorting,quicksort,16384,19,0.041183,1
sorting,quicksort,16384,20,0.024683,1
sorting,quicksort,16384,21,0.025530,1
sorting,quicksort,16384,22,0.024256,1
sorting,quicksort,16384,23,0.026091,1
sorting,quicksort,16384,24,0.022764,1
sorting,quicksort,16384,25,0.026157,1
sorting,quicksort,16384,26,0.023071,1
sorting,quicksort,16384,27,0.033421,1
sorting,quicksort,16384,28,0.022868,1
sorting,quicksort,16384,29,0.030268,1
sorting,quicksort,16384,30,0.012048,1
sorting,quicksort,16384,31,0.013656,1
sorting,quicksort,16384,32,0.014750,1
sorting,quicksort,16384,33,0.012484,1
sorting,quicksort,16384,34,0.012739,1
sorting,quicksort,16384,35,0.012361,1
sorting,quicksort,16384,36,0.012502,1
sorting,quicksort,16384,37,0.013987,1
sorting,quicksort,16384,38,0.013150,1
sorting,quicksort,16384,39,0.013916,1
sorting,quicksort,32768,0,0.125103,1
sorting,quicksort,32768,1,0.127498,1
sorting,quicksort,32768,2,0.128920,1
sorting,quicksort,32768,3,0.126957,1
sorting,quicksort,32768,4,0.125904,1
sorting,quicksort,32768,5,0.127873,1
sorting,quicksort,32768,6,0.122272,1
sorting,quicksort,32768,7,0.132518,1
sorting,quicksort,32768,8,0.124287,1
sorting,quicksort,32768,9,0.124716,1
sorting,quicksort,32768,10,0.087943,1
sorting,quicksort,32768,11,0.093851,1
sorting,quicksort,32768,12,0.086554,1
sorting,quicksort,32768,13,0.086340,1
sorting,quicksort,32768,14,0.087318,1
sorting,quicksort,32768,15,0.092286,1
sorting,quicksort,32768,16,0.086855,1
sorting,quicksort,32768,17,0.091772,1
sorting,quicksort,32768,18,0.087653,1
sorting,quicksort,32768,19,0.088155,1
sorting,quicksort,32768,20,0.054860,1
sorting,quicksort,32768,21,0.054729,1
sorting,quicksort,32768,22,0.057510,1
sorting,quicksort,32768,23,0.064590,1
sorting,quicksort,32768,24,0.054061,1
sorting,quicksort,32768,25,0.058994,1
sorting,quicksort,32768,26,0.062997,1
sorting,quicksort,32768,27,0.060456,1
sorting,quicksort,32768,28,0.057308,1
sorting,quicksort,32768,29,0.057316,1
sorting,quicksort,32768,30,0.030017,1
sorting,quicksort,32768,31,0.035272,1
sorting,quicksort,32768,32,0.037352,1
sorting,quicksort,32768,33,0.032205,1
sorting,quicksort,32768,34,0.029521,1
sorting,quicksort,32768,35,0.032930,1
sorting,quicksort,32768,36,0.031360,1
sorting,quicksort,32768,37,0.039379,1
sorting,quicksort,32768,38,0.030222,1
sorting,quicksort,32768,39,0.030824,1
sorting,quicksort-randomizado,1,0,0.000002,1
sorting,quicksort-randomizado,1,1,0.000001,1
sorting,quicksort-randomizado,1,2,0.000001,1
sorting,quicksort-randomizado,1,3,0.000000,1
sorting,quicksort-randomizado,1,4,0.000000,1
sorting,quicksort-randomizado,1,5,0.000000,1
sorting,quicksort-randomizado,1,6,0.000001,1
sorting,quicksort-randomizado,1,7,0.000001,1
sorting,quicksort-randomizado,1,8,0.000000,1
sorting,quicksort-randomizado,1,9,0.000001,1
sorting,quicksort-randomizado,1,10,0.000001,1
sorting,quicksort-randomizado,1,11,0.000001,1
sorting,quicksort-randomizado,1,12,0.000001,1
sorting,quicksort-randomizado,1,13,0.000000,1
sorting,quicksort-randomizado,1,14,0.000001,1
sorting,quicksort-randomizado,1,15,0.000001,1
sorting,quicksort-randomizado,1,16,0.000000,1
sorting,quicksort-randomizado,1,17,0.000000,1
sorting,quicksort-randomizado,1,18,0.000001,1
sorting,quicksort-randomizado,1,19,0.000000,1
sorting,quicksort-randomizado,1,20,0.000001,1
sorting,quicksort-randomizado,1,21,0.000001,1
sorting,quicksort-randomizado,1,22,0.000001,1
sorting,quicksort-randomizado,1,23,0.000000,1
sorting,quicksort-randomizado,1,24,0.000000,1
sorting,quicksort-randomizado,1,25,0.000000,1
sorting,quicksort-randomizado,1,26,0.000001,1
sorting,quicksort-randomizado,1,27,0.000000,1
sorting,quicksort-randomizado,1,28,0.000001,1
sorting,quicksort-randomizado,1,29,0.000001,1
sorting,quicksort-randomizado,1,30,0.000001,1
sorting,quicksort-randomizado,1,31,0.000001,1
sorting,quicksort-randomizado,1,32,0.000000,1
sorting,quicksort-randomizado,1,33,0.000000,1
sorting,quicksort-randomizado,1,34,0.000001,1
sorting,quicksort-randomizado,1,35,0.000001,1
sorting,quicksort-randomizado,1,36,0.000001,1
sorting,quicksort-randomizado,1,37,0.000001,1
sorting,quicksort-randomizado,1,38,0.000001,1
sorting,quicksort-randomizado,1,39,0.000000,1
sorting,quicksort-randomizado,2,0,0.000009,1
sorting,quicksort-randomizado,2,1,0.000005,1
sorting,quicksort-randomizado,2,2,0.000005,1
sorting,quicksort-randomizado,2,3,0.000005,1
sorting,quicksort-randomizado,2,4,0.000004,1
sorting,quicksort-randomizado,2,5,0.000004,1
sorting,quicksort-randomizado,2,6,0.000004,1
sorting,quicksort-randomizado,2,7,0.000004,1
sorting,quicksort-randomizado,2,8,0.000005,1
sorting,quicksort-randomizado,2,9,0.000005,1
sorting,quicksort-randomizado,2,10,0.000004,1
sorting,quicksort-randomizado,2,11,0.000005,1
sorting,quicksort-randomizado,2,12,0.000005,1
sorting,quicksort-randomizado,2,13,0.000005,1
sorting,quicksort-randomizado,2,14,0.000005,1
sorting,quicksort-randomizado,2,15,0.000005,1
sorting,quicksort-randomizado,2,16,0.000005,1
sorting,quicksort-randomizado,2,17,0.000004,1
sorting,quicksort-randomizado,2,18,0.000004,1
sorting,quicksort-randomizado,2,19,0.000004,1
sorting,quicksort-randomizado,2,20,0.000005,1
sorting,quicksort-randomizado,2,21,0.000005,1
sorting,quicksort-randomizado,2,22,0.000005,1
sorting,quicksort-randomizado,2,23,0.000005,1
sorting,quicksort-randomizado,2,24,0.000005,1
sorting,quicksort-randomizado,2,25,0.000005,1
sorting,quicksort-randomizado,2,26,0.000005,1
sorting,quicksort-randomizado,2,27,0.000004,1
sorting,quicksort-randomizado,2,28,0.000004,1
sorting,quicksort-randomizado,2,29,0.000004,1
sorting,quicksort-randomizado,2,30,0.000006,1
sorting,quicksort-randomizado,2,31,0.000005,1
sorting,quicksort-randomizado,2,32,0.000004,1
sorting,quicksort-randomizado,2,33,0.000004,1
sorting,quicksort-randomizado,2,34,0.000004,1
sorting,quicksort-randomizado,2,35,0.000004,1
sorting,quicksort-randomizado,2,36,0.000004,1
sorting,quicksort-randomizado,2,37,0.000004,1
sorting,quicksort-randomizado,2,38,0.000005,1
sorting,quicksort-randomizado,2,39,0.000004,1
sorting,quicksort-randomizado,4,0,0.000009,1
sorting,quicksort-randomizado,4,1,0.000012,1
sorting,quicksort-randomizado,4,2,0.000005,1
sorting,quicksort-randomizado,4,3,0.000008,1
sorting,quicksort-randomizado,4,4,0.000014,1
sorting,quicksort-randomizado,4,5,0.000009,1
sorting,quicksort-randomizado,4,6,0.000006,1
sorting,quicksort-randomizado,4,7,0.000009,1
sorting,quicksort-randomizado,4,8,0.000009,1
sorting,quicksort-randomizado,4,9,0.000005,1
sorting,quicksort-randomizado,4,10,0.000006,1
sorting,quicksort-randomizado,4,11,0.000006,1
sorting,quicksort-randomizado,4,12,0.000006,1
sorting,quicksort-randomizado,4,13,0.000006,1
sorting,quicksort-randomizado,4,14,0.000006,1
sorting,quicksort-randomizado,4,15,0.000005,1
sorting,quicksort-randomizado,4,16,0.000005,1
sorting,quicksort-randomizado,4,17,0.000005,1
sorting,quicksort-randomizado,4,18,0.000006,1
sorting,quicksort-randomizado,4,19,0.000006,1
sorting,quicksort-randomizado,4,20,0.000005,1
sorting,quicksort-randomizado,4,21,0.000005,1
sorting,quicksort-randomizado,4,22,0.000006,1
sorting,quicksort-randomizado,4,23,0.000005,1
sorting,quicksort-randomizado,4,24,0.000005,1
sorting,quicksort-randomizado,4,25,0.000006,1
sorting,quicksort-randomizado,4,26,0.000006,1
sorting,quicksort-randomizado,4,27,0.000005,1
sorting,quicksort-randomizado,4,28,0.000005,1
sorting,quicksort-randomizado,4,29,0.000006,1
sorting,quicksort-randomizado,4,30,0.000006,1
sorting,quicksort-randomizado,4,31,0.000006,1
sorting,quicksort-randomizado,4,32,0.000006,1
sorting,quicksort-randomizado,4,33,0.000005,1
sorting,quicksort-randomizado,4,34,0.000005,1
sorting,quicksort-randomizado,4,35,0.000006,1
sorting,quicksort-randomizado,4,36,0.000005,1
sorting,quicksort-randomizado,4,37,0.000005,1
sorting,quicksort-randomizado,4,38,0.000006,1
sorting,quicksort-randomizado,4,39,0.000006,1
sorting,quicksort-randomizado,8,0,0.000014,1
sorting,quicksort-randomizado,8,1,0.000017,1
sorting,quicksort-randomizado,8,2,0.000015,1
sorting,quicksort-randomizado,8,3,0.000023,1
sorting,quicksort-randomizado,8,4,0.000017,1
sorting,quicksort-randomizado,8,5,0.000026,1
sorting,quicksort-randomizado,8,6,0.000021,1
sorting,quicksort-randomizado,8,7,0.000019,1
sorting,quicksort-randomizado,8,8,0.000028,1
sorting,quicksort-randomizado,8,9,0.000017,1
sorting,quicksort-randomizado,8,10,0.000007,1
sorting,quicksort-randomizado,8,11,0.000007,1
sorting,quicksort-randomizado,8,12,0.000007,1
sorting,quicksort-randomizado,8,13,0.000007,1
sorting,quicksort-randomizado,8,14,0.000007,1
sorting,quicksort-randomizado,8,15,0.000007,1
sorting,quicksort-randomizado,8,16,0.000007,1
sorting,quicksort-randomizado,8,17,0.000007,1
sorting,quicksort-randomizado,8,18,0.000007,1
sorting,quicksort-randomizado,8,19,0.000007,1
sorting,quicksort-randomizado,8,20,0.000007,1
sorting,quicksort-randomizado,8,21,0.000007,1
sorting,quicksort-randomizado,8,22,0.000007,1
sorting,quicksort-randomizado,8,23,0.000007,1
sorting,quicksort-randomizado,8,24,0.000007,1
sorting,quicksort-randomizado,8,25,0.000007,1
sorting,quicksort-randomizado,8,26,0.000007,1
sorting,quicksort-randomizado,8,27,0.000007,1
sorting,quicksort-randomizado,8,28,0.000007,1
sorting,quicksort-randomizado,8,29,0.000007,1
sorting,quicksort-randomizado,8,30,0.000007,1
sorting,quicksort-randomizado,8,31,0.000007,1
sorting,quicksort-randomizado,8,32,0.000007,1
sorting,quicksort-randomizado,8,33,0.000007,1
sorting,quicksort-randomizado,8,34,0.000008,1
sorting,quicksort-randomizado,8,35,0.000007,1
sorting,quicksort-randomizado,8,36,0.000007,1
sorting,quicksort-randomizado,8,37,0.000007,1
sorting,quicksort-randomizado,8,38,0.000007,1
sorting,quicksort-randomizado,8,39,0.000007,1
sorting,quicksort-randomizado,16,0,0.000030,1
sorting,quicksort-randomizado,16,1,0.000041,1
sorting,quicksort-randomizado,16,2,0.000049,1
sorting,quicksort-randomizado,16,3,0.000049,1
sorting,quicksort-randomizado,16,4,0.000035,1
sorting,quicksort-randomizado,16,5,0.000041,1
sorting,quicksort-randomizado,16,6,0.000041,1
sorting,quicksort-randomizado,16,7,0.000024,1
sorting,quicksort-randomizado,16,8,0.000037,1
sorting,quicksort-randomizado,16,9,0.000035,1
sorting,quicksort-randomizado,16,10,0.000010,1
sorting,quicksort-randomizado,16,11,0.000011,1
sorting,quicksort-randomizado,16,12,0.000010,1
